activity_id,molregno,assay_id,doc_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,data_validity_comment,compound_chembl_id,compound_name,max_phase,molecule_type,first_approval,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,molecular_species,full_mwt,aromatic_rings,heavy_atoms,num_alerts,assay_type,assay_organism,assay_tissue,assay_cell_type,assay_subcellular_fraction,target_chembl_id,target_name,target_type,target_organism
5014,195,118,180,Kd,=,18.71102254892043,nM,5.1305699876009205,,,CHEMBL1268,Compound_5013,3,Small molecule,,359.2346784665565,2.2192907107691533,14,6,68.72033630219157,10,Y,0,BASE,296.3445551500609,2,27,0,B,Rattus norvegicus,,,,CHEMBL279,Serotonin transporter,SINGLE PROTEIN,Homo sapiens
5015,2538,9,186,IC50,=,256.4080974988198,nM,7.7966808222425446,,,CHEMBL4223,Compound_5014,4,Oligosaccharide,,454.3645376198871,5.45450582930571,14,5,83.70661313063366,0,N,0,ACID,457.9998825804673,3,10,3,B,Homo sapiens,,,,CHEMBL432,Serotonin transporter,SINGLE PROTEIN,Homo sapiens
5016,2843,598,123,EC50,>=,124.74559164945845,nM,4.021842704136999,,,CHEMBL2862,,1,Small molecule,,533.6423094803,3.0688276602428073,5,5,46.21822164439146,2,Y,0,BASE,443.8925669637902,3,30,0,B,Homo sapiens,Liver,,,CHEMBL4971,Cyclin-dependent kinase 2,SINGLE PROTEIN,Homo sapiens
5017,2230,23,377,IC50,=,4.960233469414771,nM,4.590472498480062,,,CHEMBL1466,Compound_5016,1,Small molecule,,258.7669041232042,0.9739113586307822,13,7,99.56220299261787,16,N,0,BASE,330.89189956312737,0,70,0,A,Homo sapiens,Lung,,,CHEMBL884,Histone deacetylase 1,PROTEIN COMPLEX,Homo sapiens
5018,3010,967,96,EC50,>,17.59697078232382,nM,8.588100872707095,,,CHEMBL3386,Compound_5017,2,Small molecule,,419.1034271990412,3.142124311407104,4,1,33.97594304720838,1,Y,0,NEUTRAL,375.725205018381,2,55,0,A,Mus musculus,Brain,,,CHEMBL1776,Matrix metalloproteinase-9,PROTEIN COMPLEX,
5019,4752,240,93,Kd,=,72.38987893303279,nM,7.459128897615707,,,CHEMBL663,Compound_5018,4,Small molecule,,403.3611920949854,3.65721084298291,0,2,104.9622929265355,4,Y,0,BASE,396.4384571435869,1,51,0,B,Homo sapiens,Heart,,,CHEMBL4033,Serotonin transporter,SINGLE PROTEIN,Mus musculus
5020,2078,585,3,Potency,=,1.9187019233438118,nM,4.116748948524327,,,CHEMBL3994,,2,Small molecule,,239.6487303985287,4.079280546753919,13,6,95.67742204816248,12,Y,0,ACID,270.2917873075893,5,62,0,B,Homo sapiens,Liver,,,CHEMBL4600,Dopamine D2 receptor,SINGLE PROTEIN,
5021,3868,27,392,IC50,=,109.61741204344978,nM,5.234885241148163,,,CHEMBL1261,,1,Small molecule,,273.0303503756852,4.714227997793593,3,4,49.09640078909772,10,N,2,BASE,160.0,2,24,1,F,Mus musculus,Brain,,,CHEMBL2209,Acetylcholinesterase,SINGLE PROTEIN,Mus musculus
5022,4874,984,443,IC50,=,171.1255540105368,nM,5.433780001002093,,,CHEMBL4258,,0,Small molecule,,369.3595934299517,0.8147099932669821,11,7,42.40743551129091,5,Y,0,ACID,459.5407055480984,1,57,0,A,Homo sapiens,Brain,,,CHEMBL2871,Cannabinoid CB1 receptor,SINGLE PROTEIN,
5023,444,861,2,Kd,>=,101.82957772490911,nM,9.09436343162466,,,CHEMBL1405,,0,Small molecule,,383.3705408635884,4.586757172890974,12,2,88.94372597873962,14,Y,0,ACID,433.0590442030381,2,26,1,P,Homo sapiens,Brain,,,CHEMBL1941,Cannabinoid CB1 receptor,PROTEIN FAMILY,Homo sapiens
5024,298,81,479,IC50,=,15.818388658601208,nM,7.4952250400894584,,,CHEMBL809,Compound_5023,2,Protein,,461.7251056641414,0.2461937996322443,9,6,30.726566948850042,0,Y,0,NEUTRAL,391.4898608205218,0,66,1,F,Mus musculus,Lung,,,CHEMBL482,Matrix metalloproteinase-9,PROTEIN COMPLEX,Mus musculus
5025,4904,596,446,Ki,=,52.9146150932444,nM,7.24854854236458,,,CHEMBL3533,,0,Small molecule,,354.4491783373745,4.407724389995447,13,2,57.736801024898995,7,N,0,NEUTRAL,440.83648978821253,2,39,0,U,Homo sapiens,Liver,,,CHEMBL2840,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
5026,845,199,371,Potency,=,143.4447176070309,nM,4.520200231860496,,,CHEMBL1305,Compound_5025,1,Small molecule,,373.79413313016147,3.946911887636079,3,4,19.298525960313015,14,Y,0,BASE,278.27862331543406,3,62,0,F,Mus musculus,Lung,,,CHEMBL3823,Epidermal growth factor receptor,SINGLE PROTEIN,Mus musculus
5027,1016,555,305,Ki,<=,1.058039402304072,nM,7.941668379676574,,,CHEMBL4652,,1,Small molecule,,465.4922080631675,-0.8885035365066152,0,1,44.314347006523285,1,Y,0,ACID,292.1334520248281,3,71,1,B,Mus musculus,Lung,,,CHEMBL1890,Serotonin transporter,SINGLE PROTEIN,Mus musculus
5028,1385,775,357,IC50,>,0.16615530633073008,nM,4.935334311368516,,,CHEMBL1078,,2,Small molecule,,383.6323310786285,3.1872846501961853,0,6,99.99525699269296,14,N,0,BASE,228.90357462935523,4,55,0,F,Homo sapiens,Liver,,,CHEMBL2706,Matrix metalloproteinase-9,PROTEIN COMPLEX,
5029,1398,92,148,Kd,=,56.271708768510386,nM,7.1304481495472904,,,CHEMBL1563,,1,Small molecule,,423.04554307918465,1.9341051488829988,3,5,123.79409169400671,1,Y,0,NEUTRAL,406.87549093801255,3,13,0,B,Homo sapiens,Heart,,,CHEMBL2157,Serotonin transporter,PROTEIN COMPLEX,Homo sapiens
5030,554,851,285,Potency,=,6.089345855481258,nM,7.555812478934165,,,CHEMBL4616,,1,Small molecule,,506.99308872218876,6.051691428446905,3,2,59.5338459810545,18,Y,0,NEUTRAL,382.31075593419547,3,35,0,B,Mus musculus,Liver,,,CHEMBL3457,Cannabinoid CB1 receptor,PROTEIN COMPLEX,Homo sapiens
5031,2351,959,145,Ki,=,28.79374420473625,nM,9.051256758946742,,,CHEMBL484,,2,Protein,,371.28428389695404,2.474908622044894,3,1,64.23160198396441,0,Y,0,ACID,354.93588907846413,3,36,0,F,Homo sapiens,,,,CHEMBL1978,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
5032,4517,84,330,EC50,=,30.045880770410996,nM,8.838682381658781,,,CHEMBL171,,2,Oligosaccharide,,346.41758828378437,1.433111296847082,3,3,73.74097325022248,13,Y,0,BASE,366.20719468286967,1,38,0,B,Homo sapiens,Liver,,,CHEMBL2526,Vascular endothelial growth factor receptor 2,SINGLE PROTEIN,Homo sapiens
5033,1270,300,361,Potency,=,232.51581989654315,nM,5.140633675960501,,,CHEMBL4806,,1,Small molecule,,405.45580183876245,1.6958918439585944,1,7,44.412068200779295,2,Y,1,ACID,234.34013813360588,3,70,0,F,,Lung,,,CHEMBL1138,Tyrosine-protein kinase ABL1,SINGLE PROTEIN,Homo sapiens
5034,1261,935,406,Potency,>=,28.255968984757992,nM,9.497150441875968,,,CHEMBL2619,Compound_5033,3,Small molecule,,331.2558378081864,2.2582114716061903,6,4,88.72803887423802,15,Y,1,NEUTRAL,276.7087978745301,3,39,2,F,Mus musculus,,,,CHEMBL4590,Vascular endothelial growth factor receptor 2,PROTEIN COMPLEX,Homo sapiens
5035,185,296,262,Potency,>,58.198280413473476,nM,4.01652719764715,,,CHEMBL1691,Compound_5034,1,Small molecule,,385.85393275758275,2.75596625666614,3,6,45.286456440557586,6,Y,0,NEUTRAL,263.8413618760393,3,66,2,F,Mus musculus,Lung,,,CHEMBL3876,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
5036,4564,647,62,EC50,=,50.8853798344941,nM,5.980753726349279,,,CHEMBL1523,,3,Small molecule,,283.36562246204096,1.0925195063426734,12,7,88.46624290619046,15,Y,0,BASE,455.492561396603,2,77,0,A,Rattus norvegicus,Brain,,,CHEMBL862,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens
5037,2411,454,491,Ki,>=,98.03028834898583,nM,4.398198799756041,,,CHEMBL3091,Compound_5036,4,Small molecule,,281.8331652399972,2.3490902096756585,12,7,78.8501499106145,4,Y,1,NEUTRAL,226.75898522613625,0,28,1,F,Mus musculus,,,,CHEMBL3781,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens
5038,4432,281,226,Ki,=,6.469221094836739,nM,8.325789637297838,,,CHEMBL4161,,3,Protein,,293.515451079714,4.511096944523118,9,5,114.2247205564345,7,N,1,NEUTRAL,362.6205892484511,3,12,0,P,Homo sapiens,Heart,,,CHEMBL1211,Acetylcholinesterase,SINGLE PROTEIN,Mus musculus
5039,2210,59,31,IC50,=,36.867591091845064,nM,7.001349471307127,,,CHEMBL2284,,3,Small molecule,,405.6763250633181,3.43366177195687,2,0,55.76062975969208,15,N,0,ACID,456.26268952137565,3,49,1,F,,Heart,,,CHEMBL1068,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
5040,3673,909,190,EC50,=,0.18925851794577464,nM,5.049658580881244,,,CHEMBL666,Compound_5039,3,Small molecule,,607.70767886724,2.869546090268135,9,7,64.42068683699047,13,Y,0,ACID,317.296676922688,3,17,0,B,Homo sapiens,Brain,,,CHEMBL3725,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
5041,4684,871,375,Ki,=,5.674669020561751,nM,4.510784936989371,,,CHEMBL289,,0,Small molecule,,224.15436440589048,2.7285560497936046,3,4,80.86146530510786,8,N,0,BASE,480.4871985875804,4,42,0,B,Homo sapiens,Heart,,,CHEMBL2839,Vascular endothelial growth factor receptor 2,SINGLE PROTEIN,Homo sapiens
5042,1882,342,268,Kd,=,155.10493028144137,nM,5.356505312365201,,,CHEMBL2284,Compound_5041,2,Small molecule,,359.8777167162069,2.849379280429926,2,5,52.74221907239033,19,N,0,NEUTRAL,311.11757641235744,4,59,0,A,Mus musculus,,,,CHEMBL1562,Dopamine D2 receptor,PROTEIN FAMILY,Homo sapiens
5043,4297,753,12,Kd,=,1.4147537025395616,nM,9.5245086819781,,,CHEMBL4845,,2,Small molecule,,431.056072164685,2.4118111306153045,10,1,44.11367317643672,13,Y,0,BASE,500.2769597520585,4,22,1,B,Homo sapiens,,,,CHEMBL1713,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
5044,522,465,191,IC50,<,1.7617062133583927,nM,8.065928431097259,,,CHEMBL422,,4,Small molecule,,259.56953041330604,3.7654450164571993,8,4,28.3153360700245,11,Y,0,NEUTRAL,378.0585949942507,3,62,2,B,Rattus norvegicus,,,,CHEMBL3269,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
5045,1888,880,400,EC50,<=,73.78701998711318,nM,5.453444095964706,,,CHEMBL4487,Compound_5044,3,Small molecule,,150.0,2.386367177495525,4,3,46.46085156772911,15,Y,0,NEUTRAL,400.4877318033272,0,72,0,B,Rattus norvegicus,Heart,,,CHEMBL1510,Vascular endothelial growth factor receptor 2,PROTEIN COMPLEX,
5046,2553,342,25,EC50,=,5.891461831668888,nM,9.36246771105002,,,CHEMBL2781,Compound_5045,1,Small molecule,,434.5099453928301,0.9540091083172422,13,5,59.17527371708225,1,Y,1,BASE,310.33547056568847,3,22,1,F,Mus musculus,Brain,,,CHEMBL4339,Epidermal growth factor receptor,PROTEIN FAMILY,Homo sapiens
5047,3810,610,406,Kd,=,246.9104606285923,nM,4.818968032080872,,,CHEMBL4852,Compound_5046,1,Small molecule,,263.64342363539686,3.701126696211925,9,2,78.22132236203991,1,Y,0,ACID,311.0340461193655,2,67,0,U,Homo sapiens,Lung,,,CHEMBL532,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
5048,4884,62,91,IC50,=,23.33346474223186,nM,8.130651583680837,,,CHEMBL1029,Compound_5047,0,Small molecule,,435.5654980047001,0.6192739080736414,5,0,68.55260381103889,16,Y,1,NEUTRAL,325.8512105801299,2,57,0,F,Homo sapiens,Liver,,,CHEMBL1512,Serotonin transporter,PROTEIN FAMILY,Mus musculus
5049,4156,776,88,Ki,=,420.9237228501521,nM,6.549072741936204,,,CHEMBL3469,Compound_5048,0,Small molecule,,381.9204868379579,1.6897741158178043,13,1,121.84264656276784,8,Y,0,NEUTRAL,394.26838998216795,1,25,1,B,Mus musculus,Brain,,,CHEMBL2200,Acetylcholinesterase,SINGLE PROTEIN,Homo sapiens
5050,4674,625,332,Ki,>,603.697991537497,nM,5.609896856587963,,,CHEMBL750,Compound_5049,1,Protein,,364.14295522060473,3.403950692165076,9,1,101.94012130788555,18,Y,0,BASE,311.63230240091815,3,18,1,F,Homo sapiens,Brain,,,CHEMBL2535,Serotonin transporter,SINGLE PROTEIN,Homo sapiens
5051,4417,429,274,Potency,=,257.5382630231963,nM,5.573844606690901,,,CHEMBL2984,,3,Small molecule,,303.7781780922655,2.7525936021693496,1,0,88.45743482235335,16,Y,3,BASE,323.31604548404084,3,19,0,F,Homo sapiens,Brain,,,CHEMBL4086,Matrix metalloproteinase-9,SINGLE PROTEIN,Homo sapiens
5052,3480,658,301,EC50,=,7.238697260308974,nM,7.004820077890875,,,CHEMBL4654,Compound_5051,0,Small molecule,,293.75889132164514,1.4934210654446285,3,4,109.93282401102311,10,Y,0,BASE,232.0889277355439,2,47,0,B,Rattus norvegicus,Liver,,,CHEMBL603,Epidermal growth factor receptor,SINGLE PROTEIN,Homo sapiens
5053,1410,728,111,Ki,=,2.1395240801783237,nM,9.588960334413525,,,CHEMBL4800,Compound_5052,3,Small molecule,,314.1020398966557,3.8699105631231374,11,7,115.30752374832636,15,N,0,ZWITTERION,375.25880304177485,2,22,0,B,Homo sapiens,Brain,,,CHEMBL858,Cyclin-dependent kinase 2,SINGLE PROTEIN,Homo sapiens
5054,1695,256,80,Potency,>=,255.3868815755772,nM,8.45394531461368,,,CHEMBL2589,,0,Protein,,322.6109874768654,5.221079232583272,6,0,72.36389290458251,1,Y,0,NEUTRAL,367.60233734099734,2,26,0,F,Rattus norvegicus,Lung,,,CHEMBL1049,Serotonin transporter,CELL-LINE,Mus musculus
5055,4665,828,324,Ki,=,19.487530647493468,nM,7.972712575776883,,,CHEMBL3091,,2,Small molecule,,279.54428111669597,1.97112083570012,8,1,118.91413254202902,18,N,1,ZWITTERION,501.08320942796695,2,25,0,F,Mus musculus,Lung,,,CHEMBL2663,Tyrosine-protein kinase ABL1,SINGLE PROTEIN,Mus musculus
5056,527,828,140,IC50,<=,29.991513629807805,nM,9.253125264390821,,,CHEMBL1801,,2,Small molecule,,354.6709795802232,2.728511739303922,13,5,102.64989946463453,5,Y,0,NEUTRAL,498.02811198177926,3,75,0,F,Rattus norvegicus,Heart,,,CHEMBL611,Cyclin-dependent kinase 2,SINGLE PROTEIN,Homo sapiens
5057,2661,874,433,IC50,=,199.75499889381356,nM,7.422015362895858,,,CHEMBL1749,Compound_5056,2,Small molecule,,459.6054994483296,2.647154497268354,9,7,27.111683191742365,11,N,0,NEUTRAL,437.0126779617165,1,38,0,B,Homo sapiens,,,,CHEMBL2383,Dopamine D2 receptor,PROTEIN COMPLEX,
5058,2173,770,417,Kd,=,2.1308574953523127,nM,5.151614714746777,,,CHEMBL3585,Compound_5057,1,Small molecule,,357.40587290979835,5.489582439099692,10,7,10.59896310324639,6,N,0,NEUTRAL,232.3201315115177,0,32,0,F,Rattus norvegicus,Brain,,,CHEMBL1162,Dopamine D2 receptor,SINGLE PROTEIN,Homo sapiens
5059,4967,706,214,IC50,=,65.16715752130936,nM,9.863000803067518,,,CHEMBL760,,0,Small molecule,,339.30202379020045,1.770510288111943,7,4,22.26057468531061,19,N,0,NEUTRAL,303.77348899354934,2,69,0,B,Homo sapiens,,,,CHEMBL2268,Cyclin-dependent kinase 2,SINGLE PROTEIN,Homo sapiens
5060,280,347,447,Ki,>,7.488058370129495,nM,7.208464039919406,,,CHEMBL218,Compound_5059,3,Small molecule,,339.55484695919165,-0.11168154644766304,12,5,62.043509685020624,11,N,0,NEUTRAL,312.4680604536936,1,56,0,U,Homo sapiens,,,,CHEMBL409,Matrix metalloproteinase-9,SINGLE PROTEIN,Mus musculus
5061,2965,526,18,Ki,=,98.02448158359734,nM,5.891757777129506,,,CHEMBL1998,,0,Small molecule,,170.81779932122865,2.5540973849282893,7,1,43.66518250977297,17,N,0,NEUTRAL,468.809055029399,3,75,1,U,Rattus norvegicus,Liver,,,CHEMBL1447,Epidermal growth factor receptor,SINGLE PROTEIN,Mus musculus
5062,3978,304,54,Potency,=,43.493348227524805,nM,8.669023793716331,,,CHEMBL1575,Compound_5061,0,Oligosaccharide,,286.4829564078409,0.38109600802723875,11,1,136.66923380312633,5,N,0,BASE,482.4547904725333,3,55,1,F,Homo sapiens,,,,CHEMBL4060,Dopamine D2 receptor,PROTEIN FAMILY,
5063,2670,615,368,EC50,=,117.13045673365738,nM,6.783973843867665,,,CHEMBL1757,Compound_5062,0,Protein,,459.3591184558314,3.341180278420839,2,7,77.48955442959506,7,Y,0,NEUTRAL,378.3058153115626,5,16,1,F,Rattus norvegicus,Brain,,,CHEMBL3496,Tyrosine-protein kinase ABL1,PROTEIN FAMILY,Homo sapiens
5064,2894,245,97,Ki,=,8.580741468082314,nM,4.074770188485418,,,CHEMBL1784,Compound_5063,0,Small molecule,,349.4783381532097,2.391169470664012,7,3,69.35714723729612,10,Y,0,ZWITTERION,208.50487696924796,0,33,0,F,Homo sapiens,,,,CHEMBL1444,Serotonin transporter,PROTEIN FAMILY,Homo sapiens
5065,1752,757,283,IC50,>,4.857969879371774,nM,5.919677951101379,,,CHEMBL3563,Compound_5064,3,Small molecule,,308.19841250569124,2.1339210253219205,8,2,33.59534565794713,14,Y,0,NEUTRAL,488.69933198516475,3,41,2,F,Homo sapiens,Heart,,,CHEMBL4250,Dopamine D2 receptor,SINGLE PROTEIN,Mus musculus
5066,3982,824,234,EC50,<,20.145843505374643,nM,6.743163535468142,,,CHEMBL308,Compound_5065,3,Small molecule,,332.9361405354405,3.0770419553356123,14,2,75.4222034355748,11,Y,1,ACID,207.41612130917858,2,50,0,U,Mus musculus,Brain,,,CHEMBL4953,Acetylcholinesterase,PROTEIN COMPLEX,Mus musculus
5067,4770,780,467,IC50,>,6.284948985234579,nM,6.2357225806096155,,,CHEMBL3527,,1,Small molecule,,375.0716463454551,3.178397692434229,5,0,52.62226567236915,1,Y,1,NEUTRAL,317.7459663026708,5,36,0,F,Homo sapiens,,,,CHEMBL1212,Cannabinoid CB1 receptor,SINGLE PROTEIN,Homo sapiens
5068,2362,736,240,Kd,=,5.706127270625583,nM,7.310470730850503,,,CHEMBL3096,,3,Small molecule,,365.29796531684127,2.3835456072047667,9,4,75.54575496549704,6,N,1,BASE,443.42367530579565,3,17,0,U,Rattus norvegicus,,,,CHEMBL4873,Epidermal growth factor receptor,SINGLE PROTEIN,Homo sapiens
5069,4428,732,334,Kd,=,4.938016689378547,nM,5.100158085423225,,,CHEMBL2331,Compound_5068,3,Antibody,,429.3085638027949,2.880750202883989,8,1,31.220298656684008,4,Y,0,NEUTRAL,485.72385117205835,3,51,0,F,Rattus norvegicus,Brain,,,CHEMBL1326,Epidermal growth factor receptor,CELL-LINE,Homo sapiens
5070,4132,823,409,IC50,>=,71.27400068878627,nM,7.434615366336067,,,CHEMBL3818,,1,Small molecule,,302.66105270405365,2.4203149404061417,5,2,97.22955848642479,4,Y,0,ZWITTERION,376.85441803326086,5,35,0,P,Homo sapiens,,,,CHEMBL645,Cyclin-dependent kinase 2,PROTEIN COMPLEX,Mus musculus
5071,1709,412,418,IC50,<,998.693566145919,nM,9.919139746122255,,,CHEMBL3443,,3,Small molecule,,406.1474963159292,3.2769207434006944,7,0,84.99466203038389,1,Y,0,ACID,328.42552335553466,1,31,0,P,Homo sapiens,Brain,,,CHEMBL1092,Acetylcholinesterase,SINGLE PROTEIN,Mus musculus
5072,2687,878,344,Ki,=,98.065792327076,nM,8.522872150317724,,,CHEMBL1730,,2,Small molecule,,361.9864791990668,0.42080252165025733,7,7,56.814938633541786,16,Y,0,NEUTRAL,253.741703756688,4,43,1,U,Homo sapiens,Brain,,,CHEMBL4840,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
5073,2896,217,486,Ki,=,81.60256565975604,nM,8.107295694221197,,,CHEMBL1143,Compound_5072,3,Small molecule,,525.9036241212319,1.7315387308019918,10,4,79.52089877952672,6,Y,0,NEUTRAL,289.72581548818073,2,45,0,A,Homo sapiens,Liver,,,CHEMBL3353,Cannabinoid CB1 receptor,PROTEIN COMPLEX,Homo sapiens
5074,4536,516,444,Ki,<,77.66197567726417,nM,5.20366034259109,,,CHEMBL62,Compound_5073,1,Small molecule,,300.57854233065774,3.0359912045412103,8,5,79.07797916586455,9,Y,0,NEUTRAL,299.2126489263209,2,18,1,F,Homo sapiens,Brain,,,CHEMBL1100,Vascular endothelial growth factor receptor 2,PROTEIN FAMILY,
5075,2777,474,54,Potency,=,3.233988344607479,nM,7.490643646795485,,,CHEMBL1021,Compound_5074,0,Small molecule,,321.1280669325497,3.2571208241961007,6,4,108.31749905851885,7,Y,0,BASE,238.43512689215567,4,54,1,F,Mus musculus,Brain,,,CHEMBL2497,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
5076,1120,36,87,Kd,=,80.2846656905031,nM,8.918050934080188,,,CHEMBL1424,Compound_5075,0,Small molecule,,435.0022404366829,3.5335591859603857,6,7,79.28194059009441,11,Y,0,NEUTRAL,377.4941782469612,3,25,1,F,Homo sapiens,Liver,,,CHEMBL3915,Serotonin transporter,SINGLE PROTEIN,Homo sapiens
5077,2989,178,261,EC50,=,0.5458574829119689,nM,5.443830650141937,,,CHEMBL552,Compound_5076,1,Small molecule,,343.8762112536726,3.465468923815143,3,7,86.4229748882062,19,Y,0,BASE,247.9605006121096,3,58,0,B,Homo sapiens,Heart,,,CHEMBL3917,Cannabinoid CB1 receptor,SINGLE PROTEIN,Homo sapiens
5078,4260,387,236,IC50,<=,42.38983564124178,nM,4.520709244354231,,,CHEMBL3008,Compound_5077,1,Small molecule,,470.99847270728276,1.8153970965932928,10,6,120.45175651886497,4,Y,0,ACID,265.4582541321053,2,37,0,B,Homo sapiens,Brain,,,CHEMBL4147,Cannabinoid CB1 receptor,SINGLE PROTEIN,Homo sapiens
5079,4244,769,123,EC50,=,87.0992045303899,nM,7.9705882217115995,,,CHEMBL567,Compound_5078,1,Oligosaccharide,,428.31763437510824,2.891429582000919,10,7,33.29409293950775,3,Y,0,NEUTRAL,191.14844423918234,0,25,1,B,Homo sapiens,,,,CHEMBL3584,Cannabinoid CB1 receptor,SINGLE PROTEIN,Homo sapiens
5080,195,17,420,Kd,=,102.17989934899865,nM,8.041528906478828,,,CHEMBL4943,,4,Small molecule,,552.5919522519079,2.534104255931766,12,4,93.76144734306045,8,Y,1,ZWITTERION,433.8062989745814,3,69,0,F,Homo sapiens,Brain,,,CHEMBL3198,Dopamine D2 receptor,SINGLE PROTEIN,Homo sapiens
5081,663,711,54,EC50,<,73.894627824924,nM,8.82633452175262,,,CHEMBL1008,,1,Small molecule,,517.0150958082115,3.3854711201033316,12,7,59.41594941556538,9,Y,0,NEUTRAL,343.9376578391377,3,26,0,P,Homo sapiens,Liver,,,CHEMBL1357,Vascular endothelial growth factor receptor 2,CELL-LINE,Homo sapiens
5082,480,830,216,Ki,=,1.6626005870423766,nM,7.7773885263992835,,,CHEMBL2522,,1,Small molecule,,336.1150710463909,1.9720719449696635,3,0,63.12154291810217,11,Y,0,NEUTRAL,374.92075583842507,3,46,1,F,Rattus norvegicus,Heart,,,CHEMBL4606,Serotonin transporter,SINGLE PROTEIN,
5083,4219,48,420,IC50,>=,5.562619153870765,nM,9.088414935704094,,,CHEMBL1637,Compound_5082,1,Small molecule,,383.67805586825415,0.8986135051936843,3,1,109.25096267818066,18,Y,1,NEUTRAL,378.67091967172865,4,54,1,B,Homo sapiens,,,,CHEMBL3179,Dopamine D2 receptor,SINGLE PROTEIN,Homo sapiens
5084,1424,62,197,Potency,=,210.93631249488672,nM,5.596581567659496,,,CHEMBL561,Compound_5083,3,Small molecule,,331.5639476200832,6.248171023605522,14,0,110.12423604117268,0,Y,0,BASE,294.5754809649926,2,51,0,B,,Lung,,,CHEMBL2546,Histone deacetylase 1,PROTEIN FAMILY,Homo sapiens
5085,2709,69,39,Ki,<,42.039748567289564,nM,4.211697934596683,,,CHEMBL362,,1,Small molecule,,400.47385022180674,1.6234838730525913,6,0,46.862913119456145,13,Y,0,BASE,252.2831601221074,4,18,0,B,Homo sapiens,Brain,,,CHEMBL4844,Dopamine D2 receptor,SINGLE PROTEIN,Mus musculus
5086,3176,659,454,IC50,=,37.76320404970747,nM,8.396743597064875,,,CHEMBL2820,Compound_5085,3,Small molecule,,390.09116365304936,1.763903249285724,3,7,1.241763420188704,4,Y,0,ACID,545.8785647936103,5,28,0,A,Homo sapiens,Liver,,,CHEMBL3917,Vascular endothelial growth factor receptor 2,SINGLE PROTEIN,Mus musculus
5087,3815,871,365,IC50,=,6.954104351935377,nM,6.315637287783218,,,CHEMBL3312,,0,Protein,,347.58531346008004,0.9416548407577794,8,3,56.86819581916352,10,N,0,BASE,320.69547538916237,4,65,0,A,Rattus norvegicus,,,,CHEMBL2653,Vascular endothelial growth factor receptor 2,PROTEIN FAMILY,Homo sapiens
5088,2015,366,228,IC50,=,2.214894621567961,nM,5.257778867792531,,,CHEMBL1849,,1,Small molecule,,315.88912743119,1.8454447517292003,12,3,88.63524130753997,4,Y,0,NEUTRAL,295.2964503202213,3,63,2,B,Homo sapiens,Brain,,,CHEMBL1801,Dopamine D2 receptor,SINGLE PROTEIN,Homo sapiens
5089,3790,162,237,Kd,=,4.656685047441973,nM,4.309828747247576,,,CHEMBL2672,Compound_5088,2,Small molecule,,443.8381319866671,1.1228427799079796,10,4,75.07454296609417,16,N,0,BASE,664.9970901933134,3,72,0,A,Homo sapiens,Liver,,,CHEMBL3808,Tyrosine-protein kinase ABL1,SINGLE PROTEIN,Homo sapiens
5090,4806,739,132,Ki,=,1.246636050703929,nM,8.532256848457216,,,CHEMBL1259,,2,Oligosaccharide,,278.77137664649143,1.7540638623613962,1,5,78.01411921944307,10,Y,0,NEUTRAL,293.24104900710387,1,51,0,F,,Liver,,,CHEMBL3347,Serotonin transporter,SINGLE PROTEIN,Homo sapiens
5091,2444,945,330,Ki,=,60.40271260075198,nM,8.957939135283382,,,CHEMBL1173,,2,Small molecule,,461.3412338531924,1.902205293312823,7,3,49.93342424068854,13,Y,1,NEUTRAL,341.8650534212917,2,59,0,F,Rattus norvegicus,Lung,,,CHEMBL3173,Histone deacetylase 1,SINGLE PROTEIN,Homo sapiens
